audience1|audience2|audience3|audience4|audience5|audience6|audience7|contributor1id|contributor1name|contributor1role|contributor2id|contributor2name|contributor2role|contributor3id|contributor3name|contributor3role|contributor4id|contributor4name|contributor4role|contributor5id|contributor5name|contributor5role|creator1id|creator1name|creator2id|creator2name|format1|language1|licenseCondition1|publicationType1|publicationVersion1|publishDate1|publisher1|publisher2|repoName|resourceIdentifier1|resourceIdentifier2|resourceIdentifier3|source1|source2|subject10key|subject10value|subject11key|subject11value|subject12key|subject12value|subject1key|subject1value|subject2key|subject2value|subject3key|subject3value|subject4key|subject4value|subject5key|subject5value|subject6key|subject6value|subject7key|subject7value|subject8key|subject8value|subject9key|subject9value|title1|title2|title3
generalPublic||||||||||||||||||||||860590|ERIKA VALENZUELA GOMEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2012|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/56|||||||||||info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|||||||||||||||||Religión y violencia: estudio comparativo de las interpretaciones y formas de actuación de tres sistemas religiosos respecto a la violencia en Tijuana||
generalPublic||||||||||||||||||||||928989|BEATRIZ MARGARITA LOPEZ BAUTISTA|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/130|||||||||||info:eu-repo/classification/AUTOR/migración indígena pertenencia sistema de cargos comunidad transnacional.|migración indígena pertenencia sistema de cargos comunidad transnacional.|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|info:eu-repo/classification/cti/5403|GEOGRAFÍA HUMANA|info:eu-repo/classification/cti/540301|GEOGRAFÍA CULTURAL|||||||||NEGOCIANDO LA PERTENENCIA: LA COMUNIDAD TRANSNACIONAL DE SANTA ANA DEL VALLE OAXACA.||
generalPublic||||||||||||||||||||||129797|Sandra Murillo|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2010|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/65|||||||||||info:eu-repo/classification/AUTOR/OTREDAD MIGRACION MIGRANTE MEXICANA|OTREDAD MIGRACION MIGRANTE MEXICANA|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|||||||||||||||Belleza fealdad y otredad: La construcción televisiva de la población migrante mexicana en E.U. a través de Ugly Betty||
generalPublic||||||||||||||||||||||885130|JARAMAR VILLARREAL ROSAS|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/58|||||||||||info:eu-repo/classification/Autor/Cucapá modos de vida imaginario indígena delta del río Colorado degradación del ecosistema|Cucapá modos de vida imaginario indígena delta del río Colorado degradación del ecosistema|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|||||||||||||||Efectos de la degradación del río Hardy en los modos de vida en El Mayor Cucapá 1950-2014||
generalPublic||||||||||||||||||||||840028|OSCAR IVÁN REYES MAYA|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2010|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/285|||||||||||info:eu-repo/classification/AUTOR/ESTRUCTURA|ESTRUCTURA|info:eu-repo/classification/AUTOR/DESIGUALDAD|DESIGUALDAD|info:eu-repo/classification/AUTOR/HOGARES|HOGARES|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|info:eu-repo/classification/cti/5404|GEOGRAFÍA REGIONAL|||||||ESTRUCTURA Y DESIGUALDAD DEL INGRESO EN HOGARES RURALES DE MÉXICO EN EL MARCO DE LA LIBERALIZACIÓN ECONÓMICA: EL CASO DE SANTIAGO YANCUITLALPAN MUNICIPIO DE CUETZALAN DEL PROGRESO PUEBLA||
generalPublic||||||||||||||||||||||925698|GEOVANNI ZAMUDIO SANTOS|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2012|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/61|||||||||||info:eu-repo/classification/TITULO/El ágora fronteriza prácticas de consumo e interacción simbólica en un mercado sobreruedas de Tijuana.|El ágora fronteriza prácticas de consumo e interacción simbólica en un mercado sobreruedas de Tijuana.|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|||||||||||||||El ágora fronteriza prácticas de consumo e interacción simbólica en un mercado sobreruedas de Tijuana.||
generalPublic||||||||||||||||||||||860609|ROSA ISABEL MAGADAN VEGA|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2012|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/300|||||||||||info:eu-repo/classification/AUTOR/Política de Salud|Política de Salud|info:eu-repo/classification/AUTOR/Gasto y Sistema de Protección Social|Gasto y Sistema de Protección Social|info:eu-repo/classification/AUTOR/Salud|Salud|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|info:eu-repo/classification/cti/5404|GEOGRAFÍA REGIONAL|||||||EVALUACIÓN E IMPACTOS ECONÓMICOS DEL SISTEMA DE PROTECCIÓN SOCIAL EN SALUD A NIVEL REGIONAL: EL CASO DE TABASCO||
generalPublic||||||||||||||||||||||838892|HECTOR ARON ALMADA FLORES|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/doctoralThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/179|||||||||||info:eu-repo/classification/AUTOR/espacio público|espacio público|info:eu-repo/classification/AUTOR/Tijuana|Tijuana|info:eu-repo/classification/AUTOR/identidades juveniles|identidades juveniles|info:eu-repo/classification/AUTOR/deportes urbanos|deportes urbanos|info:eu-repo/classification/AUTOR/apropiación del espacio|apropiación del espacio|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6303|SOCIOLOGÍA GENERAL|info:eu-repo/classification/cti/630399|OTRAS|La apropiación del espacio público a través de las prácticas deportivas juveniles||
generalPublic||||||||||||||||||||||2019096|CAMILO CONTRERAS DELGADO|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/doctoralThesis||1998|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/476|||ARIAL||||||||info:eu-repo/classification/AUTOR/Reestructuración espacial|Reestructuración espacial|info:eu-repo/classification/AUTOR/Enclave minero|Enclave minero|info:eu-repo/classification/AUTOR/Minas de Barroterán|Minas de Barroterán|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6303|SOCIOLOGÍA GENERAL|info:eu-repo/classification/cti/630399|OTRAS|||||La reestructuración espacial de un antiguo enclave minero. El caso de Minas de Barroterán||
generalPublic|||||||2050902|HUGO EDUARDO RIEMANN GONZALEZ|director|||||||||||||820644|LUZ HELENA SALGADO LOCELA|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2006|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/63|||||||||||info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|info:eu-repo/classification/cti/5401|GEOGRAFÍA ECONÓMICA|info:eu-repo/classification/cti/540104|DESARROLLO REGIONAL|||||||||||La organización de productores y el entorno institucional de la actividad cafetalera en Cuetzalan del progreso Puebla (2006)||
generalPublic||||||||||||||||||||||858639|ARTURO CESAR LOPEZ GARCIA|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/85|||||||||||info:eu-repo/classification/AUTOR/TRABAJO Y GÉNERO MUJERES INDÍGENAS|TRABAJO Y GÉNERO MUJERES INDÍGENAS|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|info:eu-repo/classification/cti/5403|GEOGRAFÍA HUMANA|info:eu-repo/classification/cti/540304|GEOGRAFÍA DE LA RELIGIÓN|||||||||POLÍTICA SOCIAL TRABAJO Y GÉNERO. EL CASO DE LAS MUJERES INDÍGENAS EN EL PESA EN SANTA LUCÍA MIAHUATLÁN||
generalPublic||||||||||||||||||||||900600|MARIA NELY ALMARAZ VAZQUEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/64|||||||||||info:eu-repo/classification/Autor/Participación social servicios ecosistémicos vulnerabilidad social cambio climático Tijuana|Participación social servicios ecosistémicos vulnerabilidad social cambio climático Tijuana|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|||||||||||||||Análisis de la participación social para el impulso de servicios ecosistémicos como medida de adaptación para reducir la vulnerabilidad social al cambio climático en la ciudad de Tijuana||
generalPublic||||||||||||||||||||||2210321|LUIS ENRIQUE CALVA SANCHEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/doctoralThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/186|||||||||||info:eu-repo/classification/AUTOR/migración|migración|info:eu-repo/classification/AUTOR/motivación a emigrar|motivación a emigrar|info:eu-repo/classification/AUTOR/redes de migrantes|redes de migrantes|info:eu-repo/classification/AUTOR/inserción laboral|inserción laboral|info:eu-repo/classification/AUTOR/visas de trabajo|visas de trabajo|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6303|SOCIOLOGÍA GENERAL|info:eu-repo/classification/cti/630399|OTRAS|La migración calificada de mexicanos a Estados Unidos y su inserción al mercado laboral||
generalPublic||||||||||||||||||||||975273|CRISTIAN MEDINA VAZQUEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/429|||||info:eu-repo/classification/cti/5403|GEOGRAFÍA HUMANA|info:eu-repo/classification/cti/540306|GEOGRAFÍA SOCIAL|||info:eu-repo/classification/AUTOR/Tijuana|Tijuana|info:eu-repo/classification/AUTOR/Pobreza|Pobreza|info:eu-repo/classification/AUTOR/Discriminación|Discriminación|info:eu-repo/classification/AUTOR/Desigualdad|Desigualdad|info:eu-repo/classification/AUTOR/Exclusión social|Exclusión social|info:eu-repo/classification/AUTOR/Grupos vulnerables|Grupos vulnerables|info:eu-repo/classification/AUTOR/ENADIS 2010|ENADIS 2010|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|POBREZA Y DISCRIMINACIÓN EN  LA ZONA METROPOLITANA DE TIJUANA:  UN ANÁLISIS A PARTIR DE LA ENCUESTA  NACIONAL SOBRE DISCRIMINACIÓN EN  MÉXICO 2010.||
generalPublic||||||||||||||||||||||881551|RAUL BARUTCH PIMIENTA GALLARDO|||application/pdf|dan|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/70|||||||||||info:eu-repo/classification/AUTOR/Marginación Educación Gobierno|Marginación Educación Gobierno|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/53|CIENCIAS ECONÓMICAS|||||||||||||IMPACTO DE LA MARGINACIÓN EN LA EFICIENCIA DEL GASTO EDUCATIVO FEDERAL POR ESTADO PARA EL NIVEL BÁSICO 2006 Y 2009||
generalPublic||||||||||||||||||||||974669|GISELE MORINIGO VEILUVA|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/132|||||||||||info:eu-repo/classification/AUTOR/Energía eléctrica sector eléctrico paraguayo sistema regional de innovación innovación parques tecnológicos frontera Brasil Paraguay|Energía eléctrica sector eléctrico paraguayo sistema regional de innovación innovación parques tecnológicos frontera Brasil Paraguay|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|info:eu-repo/classification/cti/5404|GEOGRAFÍA REGIONAL|info:eu-repo/classification/cti/540401|GEOGRAFÍA URBANA|||||||||GENERACIÓN DE CONOCIMIENTO Y COOPERACIÓN TRANSFRONTERIZA: EL CASO DEL PARQUE TECNOLÓGICO ITAIPÚ - PARAGUAY    2009-2014||
generalPublic||||||||||||||||||||||953550|ABISAI ARAGON CRUZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/67|||||||||||info:eu-repo/classification/Autor/separación reciclaje residuos reciclables acopio participación.|separación reciclaje residuos reciclables acopio participación.|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|||||||||||||||Separación de los residuos sólidos inorgánicos reciclables en las viviendas de Tijuana Baja California||
generalPublic||||||||||||||||||||||854871|ENRIQUE SOTO AGUIRRE|||application/pdf||http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/doctoralThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/131|||||||||||info:eu-repo/classification/ESTUDIOS REGIONALES/sentido del trabajo significado industria Aeroespacial construcción social.|sentido del trabajo significado industria Aeroespacial construcción social.|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6303|SOCIOLOGÍA GENERAL|info:eu-repo/classification/cti/630399|OTRAS|||||||||LA CONSTRUCCIÓN SOCIAL DEL SIGNIFICADO DEL TRABAJO. UN ANÁLISIS COMPARATIVO EN LA INDUSTRIA AEROESPACIAL DE MÉXICO Y CANADÁ.||
generalPublic||||||||||||||||||||||881034|ANA GLADIS PEINADO VILLALOBOS|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/133|||||||||||info:eu-repo/classification/AUTOR/DESARROLLO HUMANO PERFILES DE COMPETITIVIDAD COLOMBIA|DESARROLLO HUMANO PERFILES DE COMPETITIVIDAD COLOMBIA|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|info:eu-repo/classification/cti/5403|GEOGRAFÍA HUMANA|info:eu-repo/classification/cti/540304|GEOGRAFÍA DE LA RELIGIÓN|||||||||RELACIÓN ENTRE DESARROLLO HUMANO Y LA CONFORMACIÓN DE PERFILES DE COMPETITIVIDAD A NIVEL DEPARTAMENTAL EN COLOMBIA||
generalPublic||||||||||||||||||||||838816|JOEL PEDRAZA MANDUJANO|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2010|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/68|||||||||||info:eu-repo/classification/AUTOR/Migración Comunicación interpersonal Familia transnacional Comunidad transnacional Medios de comunicación Generación joven Generación adulta.|Migración Comunicación interpersonal Familia transnacional Comunidad transnacional Medios de comunicación Generación joven Generación adulta.|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|||||||||||||||“¿Cómo están?” formas de comunicación interpersonal en una localidad con migración internacional||
generalPublic||||||||||||||||||||||875595|LEIDY BEATRIZ QUIALA SUAREZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/masterThesis||2014|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/95|||||||||||info:eu-repo/classification/AUTOR/impuesto al valor agregado región fronteriza gasto corriente eficiencia justicia o equidad y elasticidad.|impuesto al valor agregado región fronteriza gasto corriente eficiencia justicia o equidad y elasticidad.|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/53|CIENCIAS ECONÓMICAS|||||||||||||EVALUACIÓN DEL IMPACTO EN LA ESTRUCTURA DE GASTO DE LOS HOGARES DE LA REGIÓN FRONTERIZA ANTE LA HOMOLOGACIÓN DEL IMPUESTO AL VALOR AGREGADO||
generalPublic||||||||||||||||||||||2042714|JOSE EDUARDO BORUNDA ESCOBEDO|||application/pdf|spa|http://creativecommons.org/licenses/by-nd/4.0|info:eu-repo/semantics/doctoralThesis||2006|||Repositorio Institucional de El Colegio de la Frontera Norte|http://colef.repositorioinstitucional.mx/jspui/handle/1014/448|||||||||||info:eu-repo/classification/AUTOR/Ciudadanía|Ciudadanía|info:eu-repo/classification/AUTOR/modernización|modernización|info:eu-repo/classification/AUTOR/Derechos políticos|Derechos políticos|info:eu-repo/classification/AUTOR/Ciudad Juárez|Ciudad Juárez|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6303|SOCIOLOGÍA GENERAL|info:eu-repo/classification/cti/630399|OTRAS|||Ciudadanía modernización y derechos políticos en Ciudad Juárez: estudio comparado de los períodos 1983 – 1986 y 2004– 2007.||
