title1,resourceIdentifier1,creator1id,creator1name,contributor1id,contributor1name,contributor1role,contributor2id,contributor2name,contributor2role,format1,language1,licenseCondition1,publicationType1,publicationVersion1,publishDate1,publisher1,publisher2,repoName,,resourceIdentifier2,resourceIdentifier3,source1,source2,subject1key,subject1value,subject2key,subject2value,subject3key,subject3value,subject4key,subject4value,subject5key,subject5value,,title2,title3,,,,,,,,,,,,,,,,,,,,,,,,,,
EFECTOS DE LA MIGRACIÓN INTERNACIONAL SOBRE LA INCIDENCIA DE LA POBREZA EN ÁREAS URBANAS DE MÉXICO 2010,http://colef.repositorioinstitucional.mx/jspui/handle/1014/341,858440,OSCAR RODRIGUEZ CHAVEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Migración,Migración,info:eu-repo/classification/AUTOR/Pobreza,Pobreza,info:eu-repo/classification/AUTOR/Áreas urbanas,Áreas urbanas,info:eu-repo/classification/AUTOR/Decisiones familiares,Decisiones familiares,info:eu-repo/classification/AUTOR/Viviendas,Viviendas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRÁCTICAS EN SALUD Y CONDICIONES DE EMPLEO EN LA POBLACIÓN ASALARIADA EN MÉXICO,http://colef.repositorioinstitucional.mx/jspui/handle/1014/378,981813,ITZEL SOTO PALMA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/publishedVersion,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Prácticas en salud,Prácticas en salud,info:eu-repo/classification/AUTOR/condiciones de empleo,condiciones de empleo,info:eu-repo/classification/AUTOR/desigualdad de género,desigualdad de género,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/52,DEMOGRAFÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El mercado internacional de fuerza de trabajo entre Oaxaca y Estados Unidos vía migración indocumentada,http://colef.repositorioinstitucional.mx/jspui/handle/1014/399,911710,RODOLFO RUBIO SALAS,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,1994,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Mercado internacional,Mercado internacional,info:eu-repo/classification/AUTOR/Fuerza de trabajo,Fuerza de trabajo,info:eu-repo/classification/AUTOR/Oaxaca,Oaxaca,info:eu-repo/classification/AUTOR/Estados Unidos,Estados Unidos,info:eu-repo/classification/AUTOR/Migración indocumentada,Migración indocumentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVOLUCIÓN DE LAS TRAYECTORIAS FAMILIARES MEXICANAS: UN ANÁLISIS PARA LOS GRUPOS DE GENERACIONES (1948-1957) (1958-1967) (1968-1974) Y (1975-1984),http://colef.repositorioinstitucional.mx/jspui/handle/1014/392,930288,PAOLA VILLASEÑOR DEL RIO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/publishedVersion,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Trayectorias familiares,Trayectorias familiares,info:eu-repo/classification/AUTOR/Curso de vida,Curso de vida,info:eu-repo/classification/AUTOR/Mujeres jóvenes,Mujeres jóvenes,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/52,DEMOGRAFÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDUCACIÓN SUPERIOR Y DESARROLLO REGIONAL: EL ROL DE LAS INSTITUCIONES DE EDUCACIÓN SUPERIOR EN LA POLÍTICA DE DESARROLLO DE BAJA CALIFORNIA,http://colef.repositorioinstitucional.mx/jspui/handle/1014/284,847100,RUBEN ABDEL VILLAVICENCIO MARTINEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/EDUCACIÓN SUPERIOR,EDUCACIÓN SUPERIOR,info:eu-repo/classification/AUTOR/DESARROLLO REGIONAL,DESARROLLO REGIONAL,info:eu-repo/classification/AUTOR/BAJA CALIFORNIA,BAJA CALIFORNIA,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAS VÍCTIMAS DEL ESTADO: VIOLENCIA HACIA MIGRANTES HONDUREÑOS PERPETRADA POR AGENTES DEL ESTADO DURANTE SU TRÁNSITO POR MÉXICO,http://colef.repositorioinstitucional.mx/jspui/handle/1014/398,988107,JOSE CARLOS YEE QUINTERO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/publishedVersion,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Migración en tránsito,Migración en tránsito,info:eu-repo/classification/AUTOR/Migración hondureña,Migración hondureña,info:eu-repo/classification/AUTOR/Violencia de Estado,Violencia de Estado,info:eu-repo/classification/AUTOR/Agentes del Estado,Agentes del Estado,info:eu-repo/classification/AUTOR/Vulnerabilidad,Vulnerabilidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA PLANEACIÓN TRANSFRONTERIZA Y LA INTEGRACIÓN URBANA EN LA REGIÓN TIJUANA-SAN DIEGO,http://colef.repositorioinstitucional.mx/jspui/handle/1014/306,883025,HUGO ENRIQUE AGUILAR HERNANDEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Cooperación transfronteriza,Cooperación transfronteriza,info:eu-repo/classification/AUTOR/Planeación transfronteriza,Planeación transfronteriza,info:eu-repo/classification/AUTOR/Región transfronteriza,Región transfronteriza,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORTANDO RAÍCES: NIÑOS ESTADOUNIDENSES CON PADRES  EN RIESGO DE DEPORTACIÓN,http://colef.repositorioinstitucional.mx/jspui/handle/1014/382,883825,MIGUEL MARIANO ALATORRE NAJERA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/publishedVersion,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Asimilación,Asimilación,info:eu-repo/classification/AUTOR/Ciudadanía,Ciudadanía,info:eu-repo/classification/AUTOR/Deportación,Deportación,info:eu-repo/classification/AUTOR/Segunda generación,Segunda generación,info:eu-repo/classification/AUTOR/Familias de estado migratorio mixto,Familias de estado migratorio mixto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayuntamiento y desarrollo local en municipios semiurbanos. El gobierno municipal como agente del desarrollo (Escárcega Camp. 1995-2000),http://colef.repositorioinstitucional.mx/jspui/handle/1014/342,2214746,OSCAR ALFREDO LÓPEZ CHAN,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2000-08-01,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Ayuntamiento,Ayuntamiento,info:eu-repo/classification/AUTOR/Desarrollo Local,Desarrollo Local,info:eu-repo/classification/AUTOR/Municipios,Municipios,info:eu-repo/classification/AUTOR/Campeche,Campeche,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los comerciantes ambulantes: cambios en su condición de informal a formal. Tijuana Baja California 1987-1996,http://colef.repositorioinstitucional.mx/jspui/handle/1014/390,854916,JUAN GABINO GONZALEZ BECERRIL,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,1996,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/COMERCIANTES AMBULANTES,COMERCIANTES AMBULANTES,info:eu-repo/classification/AUTOR/CAMBIOS,CAMBIOS,info:eu-repo/classification/AUTOR/CONDICION DE INFORMAL A FORMAL,CONDICION DE INFORMAL A FORMAL,info:eu-repo/classification/AUTOR/TIJUANA,TIJUANA,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTRATEGIAS DE REINSERCIÓN LABORAL DE MIGRANTES DE RETORNO EN DOS MUNICIPIOS DE ZACATECAS,http://colef.repositorioinstitucional.mx/jspui/handle/1014/400,988375,ALONDRA ALEJANDRA AMBRIZ NAVA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/publishedVersion,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Reinserción laboral,Reinserción laboral,info:eu-repo/classification/AUTOR/Migrantes de retorno,Migrantes de retorno,info:eu-repo/classification/AUTOR/Estrategias,Estrategias,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/52,DEMOGRAFÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Integración e industrialización fronteriza. El caso de la Ciudad Industrial Nueva Tijuana,http://colef.repositorioinstitucional.mx/jspui/handle/1014/315,2031394,JOSE NEGRETE MATA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,1986-06,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/Frontera/Industria,Industria,info:eu-repo/classification/AUTOR/Integración,Integración,info:eu-repo/classification/AUTOR/Industrialización,Industrialización,info:eu-repo/classification/AUTOR/Ciudad Industrial,Ciudad Industrial,info:eu-repo/classification/AUTOR/Tijuana,Tijuana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRECHAS DE GÉNERO EN LA TEMPORALIDAD INDIVIDUAL DE LA POBLACIÓN ESTUDIANTE DE MAESTRÍA EN MÉXICO,http://colef.repositorioinstitucional.mx/jspui/handle/1014/380,872778,CECILIA ANGELES GONZALEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/publishedVersion,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Población estudiante de maestría,Población estudiante de maestría,info:eu-repo/classification/AUTOR/Temporalidad individual,Temporalidad individual,info:eu-repo/classification/AUTOR/Roles de género,Roles de género,info:eu-repo/classification/AUTOR/Transiciones de licenciatura a maestría,Transiciones de licenciatura a maestría,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL DESARROLLO DE CAPACIDADES DEMOCRÁTICAS: LA CONSTRUCCIÓN DE UN SISTEMA DELIBERATIVO PARA LA INCLUSIÓN POLÍTICA JUVENIL EN BAJA CALIFORNIA,http://colef.repositorioinstitucional.mx/jspui/handle/1014/181,927361,CHERYL ALVAREZ TORRES,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/Autor/Capacidades democráticas,Capacidades democráticas,info:eu-repo/classification/Autor/desarrollo humano,desarrollo humano,info:eu-repo/classification/Autor/inclusión política,inclusión política,info:eu-repo/classification/Autor/juventud,juventud,info:eu-repo/classification/Autor/sistema deliberativo,sistema deliberativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hacia la reintegración funcional de brownfields como estrategia de desarrollo sostenible en la ciudad de Tijuana Baja California México,http://colef.repositorioinstitucional.mx/jspui/handle/1014/420,889559,CELSO DOMINGUEZ CHACON,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Brownfields,Brownfields,info:eu-repo/classification/AUTOR/Gobernanza,Gobernanza,info:eu-repo/classification/AUTOR/Regeneración ambiental,Regeneración ambiental,info:eu-repo/classification/AUTOR/Sostenibilidad urbana,Sostenibilidad urbana,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transformación en el consumo de drogas ilegales las necesidades de atención y la oferta terapéutica para farmacodependientes en Tijuana B.C. (1998 2008),http://colef.repositorioinstitucional.mx/jspui/handle/1014/384,860597,ALEJANDRO ENRIQUEZ BELTRAN,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Transformación,Transformación,info:eu-repo/classification/AUTOR/Consumo de drogas,Consumo de drogas,info:eu-repo/classification/AUTOR/Necesidades de atención,Necesidades de atención,info:eu-repo/classification/AUTOR/Oferta terapéutica,Oferta terapéutica,info:eu-repo/classification/AUTOR/Farmacodependencia,Farmacodependencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE TRANSPORTE DE TIJUANA: ANÁLISIS DE SU PROCESO DE MODERNIZACIÓN E IMPLICACIONES EN LA MOVILIDAD URBANA. UN ACERCAMIENTO DESDE LA,http://colef.repositorioinstitucional.mx/jspui/handle/1014/185,955507,MIGUEL ANGEL AVELAR DUEÑAS,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/Autor/Tijuana,Tijuana,info:eu-repo/classification/Autor/Sistema de transporte,Sistema de transporte,info:eu-repo/classification/Autor/MOVILIDAD URBANA,MOVILIDAD URBANA,info:eu-repo/classification/Autor/Transporte,Transporte,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CÁTEDRAS CONACYT: ¿PRECARIEDAD LABORAL O NUEVAS FORMAS DE CONTRATACIÓN?,http://colef.repositorioinstitucional.mx/jspui/handle/1014/379,954389,OYUKI ARCE MIYAKI,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/publishedVersion,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Subcontratación,Subcontratación,info:eu-repo/classification/AUTOR/Subjetividad laboral,Subjetividad laboral,info:eu-repo/classification/AUTOR/Precariedad laboral,Precariedad laboral,info:eu-repo/classification/AUTOR/Cátedras CONACYT,Cátedras CONACYT,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACTORES VINCULADOS CON LA EDAD DE INICIO SEXUAL DE LOS VARONES ADOLESCENTES EN BAJA CALIFORNIA 2006.,http://colef.repositorioinstitucional.mx/jspui/handle/1014/389,956076,ERIKA YAMIL ARGÑELLES ENRIQUEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,info:eu-repo/semantics/publishedVersion,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Varones adolescentes,Varones adolescentes,info:eu-repo/classification/AUTOR/Edad a la primera relación sexual,Edad a la primera relación sexual,info:eu-repo/classification/AUTOR/Baja California,Baja California,info:eu-repo/classification/AUTOR/México,México,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANÁLISIS DEL EFECTO DE LA EXPORTACIÓN DE GAS NATURAL Y LA INVERSIÓN EXTRANJERA DIRECTA EN LA ECONOMÍA DE BOLIVIA 1996-2012,http://colef.repositorioinstitucional.mx/jspui/handle/1014/98,928123,EDDY ANGEL FORONDA MONASTERIOS,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Inversión Extranjera Directa exportación gas natural.,Inversión Extranjera Directa exportación gas natural.,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/53,CIENCIAS ECONÓMICAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMPACTO DE LAS TIC EN LA ACCESIBILIDAD A LOS SERVICIOS BANCARIOS EN LA CIUDAD DE TIJUANA 2010,http://colef.repositorioinstitucional.mx/jspui/handle/1014/118,860585,ALVARO MORA MACIEL,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/Autor/IMPACTO DE LAS TIC EN LA ACCESIBILIDAD A LOS SERVICIOS,IMPACTO DE LAS TIC EN LA ACCESIBILIDAD A LOS SERVICIOS,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,info:eu-repo/classification/cti/5404,GEOGRAFÍA REGIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS CONFLICTOS SOCIOTERRITORIALES Y AMBIENTALES EN CABO PULMO BAJA CALIFORNIA SUR: EL DILEMA ENTRE LA CONSERVACIÓN Y EL TURISMO,http://colef.repositorioinstitucional.mx/jspui/handle/1014/117,931045,FELIX ALBERTO BARRERA OSUNA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Conflictos socioterritoriales y ambientales Áreas Naturales Protegidas desarrollo local turismo alternativo conservación.,Conflictos socioterritoriales y ambientales Áreas Naturales Protegidas desarrollo local turismo alternativo conservación.,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,info:eu-repo/classification/cti/5404,GEOGRAFÍA REGIONAL,info:eu-repo/classification/cti/540401,GEOGRAFÍA URBANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los pacientes con VIH/SIDA en Tijuana y la accesibilidad a los servicios de salud como factor determinante de la adherencia terapéutica,http://colef.repositorioinstitucional.mx/jspui/handle/1014/114,841695,ANA MARIA LOPEZ JARAMILLO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/doctoralThesis,,2014,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/ESTUDIOS REGIONALES/Adherencia a citas médicas Índice de Accesibilidad Geográfica Virus de Inmunodeficiencia Humana/VIH CAPASITS Tijuana,Adherencia a citas médicas Índice de Accesibilidad Geográfica Virus de Inmunodeficiencia Humana/VIH CAPASITS Tijuana,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/63,SOCIOLOGÍA,info:eu-repo/classification/cti/6303,SOCIOLOGÍA GENERAL,info:eu-repo/classification/cti/630399,OTRAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REORGANIZACIÓN INDUSTRIAL Y COMPETITIVIDAD TERRITORIAL: LA CREACIÓN DE PYMES DE TECNOLOGÍA INTERMEDIA EN LAS INCUBADORAS DEL SISTEMA NACIONAL DE EDUCACIÓN SUPERIOR TECNOLÓGICA,http://colef.repositorioinstitucional.mx/jspui/handle/1014/119,845667,JESUS MANUEL MORENO LOZANO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/Autor/Incubadoras capacidades desarrollo local competitividad.,Incubadoras capacidades desarrollo local competitividad.,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,info:eu-repo/classification/cti/5404,GEOGRAFÍA REGIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imaginarios regionales del eje cafetero de Colombia: paisaje de paisajes,http://colef.repositorioinstitucional.mx/jspui/handle/1014/127,830231,CAROLINA ROBLEDO SILVESTRE,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2008,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/Autor/eje cafetero,eje cafetero,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,info:eu-repo/classification/cti/5404,GEOGRAFÍA REGIONAL,info:eu-repo/classification/cti/540402,GEOGRAFÍA RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
